cluster,band,central_frequency,boresight_position,beam_x_deg,beam_y_deg,beam_angle,date,nantennas_requested,overlap,region,beams_required
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.005955505855316308,0.002520983065931585,-15.31613922049596,2023-05-15 19:53:50.920000,64,0.6,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.005955505855316308,0.002520983065931585,-15.31613922049596,2023-05-15 19:53:50.920000,64,0.6,half_light,97
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.005955505855316308,0.002520983065931585,-15.31613922049596,2023-05-15 19:53:50.920000,64,0.6,twice_half_light_radius,389
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.015046576590297317,0.007282668973479543,-18.541949119672708,2023-05-15 19:53:50.920000,40,0.8,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.015046576590297317,0.007282668973479543,-18.541949119672708,2023-05-15 19:53:50.920000,40,0.8,half_light,11
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.015046576590297317,0.007282668973479543,-18.541949119672708,2023-05-15 19:53:50.920000,40,0.8,twice_half_light_radius,47
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.009966802224176704,0.0034898027747367394,-14.875617583178535,2023-05-15 19:53:50.920000,52,0.8,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.009966802224176704,0.0034898027747367394,-14.875617583178535,2023-05-15 19:53:50.920000,52,0.8,half_light,47
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.009966802224176704,0.0034898027747367394,-14.875617583178535,2023-05-15 19:53:50.920000,52,0.8,twice_half_light_radius,145
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.006375175524456825,0.002764598858211293,-17.263278379873917,2023-05-15 19:53:50.920000,56,0.8,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.006375175524456825,0.002764598858211293,-17.263278379873917,2023-05-15 19:53:50.920000,56,0.8,half_light,71
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.006375175524456825,0.002764598858211293,-17.263278379873917,2023-05-15 19:53:50.920000,56,0.8,twice_half_light_radius,195
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.004532640841076882,0.0018737397214196503,-13.340300804306452,2023-05-15 19:53:50.920000,60,0.8,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.004532640841076882,0.0018737397214196503,-13.340300804306452,2023-05-15 19:53:50.920000,60,0.8,half_light,195
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.004532640841076882,0.0018737397214196503,-13.340300804306452,2023-05-15 19:53:50.920000,60,0.8,twice_half_light_radius,389
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.003323650956663417,0.0014885992439884253,-12.638113929514766,2023-05-15 19:53:50.920000,64,0.8,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.003323650956663417,0.0014885992439884253,-12.638113929514766,2023-05-15 19:53:50.920000,64,0.8,half_light,195
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.003323650956663417,0.0014885992439884253,-12.638113929514766,2023-05-15 19:53:50.920000,64,0.8,twice_half_light_radius,781
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.010338055792145234,0.004996405627286038,-18.36470887042486,2023-05-15 19:53:50.920000,40,0.9,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.010338055792145234,0.004996405627286038,-18.36470887042486,2023-05-15 19:53:50.920000,40,0.9,half_light,23
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.010338055792145234,0.004996405627286038,-18.36470887042486,2023-05-15 19:53:50.920000,40,0.9,twice_half_light_radius,97
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.00657280196858216,0.002328852844048403,-13.474840712222658,2023-05-15 19:53:50.920000,52,0.9,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.00657280196858216,0.002328852844048403,-13.474840712222658,2023-05-15 19:53:50.920000,52,0.9,half_light,97
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.00657280196858216,0.002328852844048403,-13.474840712222658,2023-05-15 19:53:50.920000,52,0.9,twice_half_light_radius,389
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.004027926277556518,0.0018392345439245345,-16.064548518530408,2023-05-15 19:53:50.920000,56,0.9,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.004027926277556518,0.0018392345439245345,-16.064548518530408,2023-05-15 19:53:50.920000,56,0.9,half_light,195
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.004027926277556518,0.0018392345439245345,-16.064548518530408,2023-05-15 19:53:50.920000,56,0.9,twice_half_light_radius,781
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0028222283406342387,0.0012243727229333658,-10.938561060051509,2023-05-15 19:53:50.920000,60,0.9,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0028222283406342387,0.0012243727229333658,-10.938561060051509,2023-05-15 19:53:50.920000,60,0.9,half_light,389
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0028222283406342387,0.0012243727229333658,-10.938561060051509,2023-05-15 19:53:50.920000,60,0.9,twice_half_light_radius,1561
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0021610904254710235,0.0009810436928078593,-11.0468027619054,2023-05-15 19:53:50.920000,64,0.9,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0021610904254710235,0.0009810436928078593,-11.0468027619054,2023-05-15 19:53:50.920000,64,0.9,half_light,389
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0021610904254710235,0.0009810436928078593,-11.0468027619054,2023-05-15 19:53:50.920000,64,0.9,twice_half_light_radius,1561
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.005169027896072612,0.002498202813643016,-18.36470887042486,2023-05-15 19:53:50.920000,40,0.95,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.005169027896072612,0.002498202813643016,-18.36470887042486,2023-05-15 19:53:50.920000,40,0.95,half_light,97
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.005169027896072612,0.002498202813643016,-18.36470887042486,2023-05-15 19:53:50.920000,40,0.95,twice_half_light_radius,389
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0032864009842910762,0.0011644264220242002,-13.474840712222658,2023-05-15 19:53:50.920000,52,0.95,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0032864009842910762,0.0011644264220242002,-13.474840712222658,2023-05-15 19:53:50.920000,52,0.95,half_light,389
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0032864009842910762,0.0011644264220242002,-13.474840712222658,2023-05-15 19:53:50.920000,52,0.95,twice_half_light_radius,1561
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0020139631387782564,0.0009196172719622661,-16.064548518530408,2023-05-15 19:53:50.920000,56,0.95,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0020139631387782564,0.0009196172719622661,-16.064548518530408,2023-05-15 19:53:50.920000,56,0.95,half_light,781
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0020139631387782564,0.0009196172719622661,-16.064548518530408,2023-05-15 19:53:50.920000,56,0.95,twice_half_light_radius,3125
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0014111141703171176,0.0006121863614666822,-10.938561060051509,2023-05-15 19:53:50.920000,60,0.95,core,1
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0014111141703171176,0.0006121863614666822,-10.938561060051509,2023-05-15 19:53:50.920000,60,0.95,half_light,1561
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0014111141703171176,0.0006121863614666822,-10.938561060051509,2023-05-15 19:53:50.920000,60,0.95,twice_half_light_radius,6249
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0010805452127355107,0.0004905218464039291,-11.0468027619054,2023-05-15 19:53:50.920000,64,0.95,core,3
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0010805452127355107,0.0004905218464039291,-11.0468027619054,2023-05-15 19:53:50.920000,64,0.95,half_light,1561
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0010805452127355107,0.0004905218464039291,-11.0468027619054,2023-05-15 19:53:50.920000,64,0.95,twice_half_light_radius,6249
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0010338055792145136,0.0004996405627285989,-18.36470887042486,2023-05-15 19:53:50.920000,40,0.99,core,3
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0010338055792145136,0.0004996405627285989,-18.36470887042486,2023-05-15 19:53:50.920000,40,0.99,half_light,1561
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0010338055792145136,0.0004996405627285989,-18.36470887042486,2023-05-15 19:53:50.920000,40,0.99,twice_half_light_radius,6249
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0006572801968582091,0.00023288528440483817,-13.474840712222658,2023-05-15 19:53:50.920000,52,0.99,core,11
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0006572801968582091,0.00023288528440483817,-13.474840712222658,2023-05-15 19:53:50.920000,52,0.99,half_light,6249
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0006572801968582091,0.00023288528440483817,-13.474840712222658,2023-05-15 19:53:50.920000,52,0.99,twice_half_light_radius,24999
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0004027926277556473,0.00018392345439245152,-16.064548518530408,2023-05-15 19:53:50.920000,56,0.99,core,23
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0004027926277556473,0.00018392345439245152,-16.064548518530408,2023-05-15 19:53:50.920000,56,0.99,half_light,12499
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0004027926277556473,0.00018392345439245152,-16.064548518530408,2023-05-15 19:53:50.920000,56,0.99,twice_half_light_radius,49997
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0002822228340634207,0.00012243727229333543,-10.938561060051509,2023-05-15 19:53:50.920000,60,0.99,core,35
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0002822228340634207,0.00012243727229333543,-10.938561060051509,2023-05-15 19:53:50.920000,60,0.99,half_light,24999
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0002822228340634207,0.00012243727229333543,-10.938561060051509,2023-05-15 19:53:50.920000,60,0.99,twice_half_light_radius,87497
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0002161090425471003,9.810436928078489e-05,-11.0468027619054,2023-05-15 19:53:50.920000,64,0.99,core,47
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0002161090425471003,9.810436928078489e-05,-11.0468027619054,2023-05-15 19:53:50.920000,64,0.99,half_light,49999
NGC_6558,UHF,816000000.0,18:10:17.60 -31:45:50.00,0.0002161090425471003,9.810436928078489e-05,-11.0468027619054,2023-05-15 19:53:50.920000,64,0.99,twice_half_light_radius,99999
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.01683871046046671,0.008177691479561943,-18.883396970426762,2023-05-15 19:53:50.920000,40,0.5,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.01683871046046671,0.008177691479561943,-18.883396970426762,2023-05-15 19:53:50.920000,40,0.5,half_light,11
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.01683871046046671,0.008177691479561943,-18.883396970426762,2023-05-15 19:53:50.920000,40,0.5,twice_half_light_radius,47
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.012227665155554929,0.004344027281101633,-16.70391336264234,2023-05-15 19:53:50.920000,52,0.5,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.012227665155554929,0.004344027281101633,-16.70391336264234,2023-05-15 19:53:50.920000,52,0.5,half_light,23
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.012227665155554929,0.004344027281101633,-16.70391336264234,2023-05-15 19:53:50.920000,52,0.5,twice_half_light_radius,97
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.010025686486366748,0.003558551777314423,-13.436273793531507,2023-05-15 19:53:50.920000,56,0.5,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.010025686486366748,0.003558551777314423,-13.436273793531507,2023-05-15 19:53:50.920000,56,0.5,half_light,47
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.010025686486366748,0.003558551777314423,-13.436273793531507,2023-05-15 19:53:50.920000,56,0.5,twice_half_light_radius,97
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.008073674653771056,0.002807819395712003,-14.550940180965192,2023-05-15 19:53:50.920000,60,0.5,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.008073674653771056,0.002807819395712003,-14.550940180965192,2023-05-15 19:53:50.920000,60,0.5,half_light,47
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.008073674653771056,0.002807819395712003,-14.550940180965192,2023-05-15 19:53:50.920000,60,0.5,twice_half_light_radius,195
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.005313496023634385,0.0021693452406349053,-12.055215627940408,2023-05-15 19:53:50.920000,64,0.5,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.005313496023634385,0.0021693452406349053,-12.055215627940408,2023-05-15 19:53:50.920000,64,0.5,half_light,97
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.005313496023634385,0.0021693452406349053,-12.055215627940408,2023-05-15 19:53:50.920000,64,0.5,twice_half_light_radius,389
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.01444987102156944,0.007012435361146552,-18.73110245286328,2023-05-15 19:53:50.920000,40,0.6,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.01444987102156944,0.007012435361146552,-18.73110245286328,2023-05-15 19:53:50.920000,40,0.6,half_light,11
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.01444987102156944,0.007012435361146552,-18.73110245286328,2023-05-15 19:53:50.920000,40,0.6,twice_half_light_radius,47
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.010119460130840006,0.003582540525136921,-16.0407811893217,2023-05-15 19:53:50.920000,52,0.6,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.010119460130840006,0.003582540525136921,-16.0407811893217,2023-05-15 19:53:50.920000,52,0.6,half_light,47
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.010119460130840006,0.003582540525136921,-16.0407811893217,2023-05-15 19:53:50.920000,52,0.6,twice_half_light_radius,97
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.007318963144735972,0.0028949035589294274,-15.424233482672047,2023-05-15 19:53:50.920000,56,0.6,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.007318963144735972,0.0028949035589294274,-15.424233482672047,2023-05-15 19:53:50.920000,56,0.6,half_light,47
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.007318963144735972,0.0028949035589294274,-15.424233482672047,2023-05-15 19:53:50.920000,56,0.6,twice_half_light_radius,195
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0056525296647003676,0.0021410374537234,-14.993885394452201,2023-05-15 19:53:50.920000,60,0.6,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0056525296647003676,0.0021410374537234,-14.993885394452201,2023-05-15 19:53:50.920000,60,0.6,half_light,97
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0056525296647003676,0.0021410374537234,-14.993885394452201,2023-05-15 19:53:50.920000,60,0.6,twice_half_light_radius,389
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0035303260309057106,0.0017000909446254252,-8.751784075593468,2023-05-15 19:53:50.920000,64,0.6,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0035303260309057106,0.0017000909446254252,-8.751784075593468,2023-05-15 19:53:50.920000,64,0.6,half_light,195
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0035303260309057106,0.0017000909446254252,-8.751784075593468,2023-05-15 19:53:50.920000,64,0.6,twice_half_light_radius,781
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.009559071316523131,0.004629052192783381,-18.574558828952007,2023-05-15 19:53:50.920000,40,0.8,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.009559071316523131,0.004629052192783381,-18.574558828952007,2023-05-15 19:53:50.920000,40,0.8,half_light,35
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.009559071316523131,0.004629052192783381,-18.574558828952007,2023-05-15 19:53:50.920000,40,0.8,twice_half_light_radius,97
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.00609762029099189,0.002229303390419969,-13.451624443697112,2023-05-15 19:53:50.920000,52,0.8,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.00609762029099189,0.002229303390419969,-13.451624443697112,2023-05-15 19:53:50.920000,52,0.8,half_light,97
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.00609762029099189,0.002229303390419969,-13.451624443697112,2023-05-15 19:53:50.920000,52,0.8,twice_half_light_radius,389
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.003908461845499289,0.0017703556135203853,-15.19230607470136,2023-05-15 19:53:50.920000,56,0.8,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.003908461845499289,0.0017703556135203853,-15.19230607470136,2023-05-15 19:53:50.920000,56,0.8,half_light,195
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.003908461845499289,0.0017703556135203853,-15.19230607470136,2023-05-15 19:53:50.920000,56,0.8,twice_half_light_radius,781
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0026655309355290116,0.0012599948990581603,-7.7279133306045775,2023-05-15 19:53:50.920000,60,0.8,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0026655309355290116,0.0012599948990581603,-7.7279133306045775,2023-05-15 19:53:50.920000,60,0.8,half_light,389
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0026655309355290116,0.0012599948990581603,-7.7279133306045775,2023-05-15 19:53:50.920000,60,0.8,twice_half_light_radius,1561
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0019713022097812495,0.001034584851283292,-6.210264603776275,2023-05-15 19:53:50.920000,64,0.8,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0019713022097812495,0.001034584851283292,-6.210264603776275,2023-05-15 19:53:50.920000,64,0.8,half_light,389
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0019713022097812495,0.001034584851283292,-6.210264603776275,2023-05-15 19:53:50.920000,64,0.8,twice_half_light_radius,1561
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0065609845762549775,0.003170148529491711,-18.2542481492983,2023-05-15 19:53:50.920000,40,0.9,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0065609845762549775,0.003170148529491711,-18.2542481492983,2023-05-15 19:53:50.920000,40,0.9,half_light,47
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0065609845762549775,0.003170148529491711,-18.2542481492983,2023-05-15 19:53:50.920000,40,0.9,twice_half_light_radius,195
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.004014076445210056,0.0014887787116170473,-11.86532488175306,2023-05-15 19:53:50.920000,52,0.9,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.004014076445210056,0.0014887787116170473,-11.86532488175306,2023-05-15 19:53:50.920000,52,0.9,half_light,195
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.004014076445210056,0.0014887787116170473,-11.86532488175306,2023-05-15 19:53:50.920000,52,0.9,twice_half_light_radius,781
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0024398128509248813,0.001183656274058789,-13.741107410693742,2023-05-15 19:53:50.920000,56,0.9,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0024398128509248813,0.001183656274058789,-13.741107410693742,2023-05-15 19:53:50.920000,56,0.9,half_light,389
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0024398128509248813,0.001183656274058789,-13.741107410693742,2023-05-15 19:53:50.920000,56,0.9,twice_half_light_radius,1561
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0016795923857357113,0.0008319396420325175,-5.785780833592693,2023-05-15 19:53:50.920000,60,0.9,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0016795923857357113,0.0008319396420325175,-5.785780833592693,2023-05-15 19:53:50.920000,60,0.9,half_light,781
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0016795923857357113,0.0008319396420325175,-5.785780833592693,2023-05-15 19:53:50.920000,60,0.9,twice_half_light_radius,3125
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.001283478881254589,0.0006898433671308477,-5.368904194580211,2023-05-15 19:53:50.920000,64,0.9,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.001283478881254589,0.0006898433671308477,-5.368904194580211,2023-05-15 19:53:50.920000,64,0.9,half_light,1561
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.001283478881254589,0.0006898433671308477,-5.368904194580211,2023-05-15 19:53:50.920000,64,0.9,twice_half_light_radius,6249
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0032804922881274853,0.0015850742647458538,-18.2542481492983,2023-05-15 19:53:50.920000,40,0.95,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0032804922881274853,0.0015850742647458538,-18.2542481492983,2023-05-15 19:53:50.920000,40,0.95,half_light,195
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0032804922881274853,0.0015850742647458538,-18.2542481492983,2023-05-15 19:53:50.920000,40,0.95,twice_half_light_radius,781
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.002007038222605026,0.0007443893558085229,-11.86532488175306,2023-05-15 19:53:50.920000,52,0.95,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.002007038222605026,0.0007443893558085229,-11.86532488175306,2023-05-15 19:53:50.920000,52,0.95,half_light,781
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.002007038222605026,0.0007443893558085229,-11.86532488175306,2023-05-15 19:53:50.920000,52,0.95,twice_half_light_radius,3125
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0012199064254624394,0.0005918281370293939,-13.741107410693742,2023-05-15 19:53:50.920000,56,0.95,core,1
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0012199064254624394,0.0005918281370293939,-13.741107410693742,2023-05-15 19:53:50.920000,56,0.95,half_light,1561
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0012199064254624394,0.0005918281370293939,-13.741107410693742,2023-05-15 19:53:50.920000,56,0.95,twice_half_light_radius,6249
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0008397961928678548,0.00041596982101625826,-5.785780833592693,2023-05-15 19:53:50.920000,60,0.95,core,5
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0008397961928678548,0.00041596982101625826,-5.785780833592693,2023-05-15 19:53:50.920000,60,0.95,half_light,3125
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0008397961928678548,0.00041596982101625826,-5.785780833592693,2023-05-15 19:53:50.920000,60,0.95,twice_half_light_radius,12497
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0006417394406272939,0.0003449216835654235,-5.368904194580211,2023-05-15 19:53:50.920000,64,0.95,core,9
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0006417394406272939,0.0003449216835654235,-5.368904194580211,2023-05-15 19:53:50.920000,64,0.95,half_light,6249
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0006417394406272939,0.0003449216835654235,-5.368904194580211,2023-05-15 19:53:50.920000,64,0.95,twice_half_light_radius,24997
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0006560984576254912,0.0003170148529491679,-18.2542481492983,2023-05-15 19:53:50.920000,40,0.99,core,9
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0006560984576254912,0.0003170148529491679,-18.2542481492983,2023-05-15 19:53:50.920000,40,0.99,half_light,6249
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0006560984576254912,0.0003170148529491679,-18.2542481492983,2023-05-15 19:53:50.920000,40,0.99,twice_half_light_radius,24995
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.00040140764452100157,0.00014887787116170327,-11.86532488175306,2023-05-15 19:53:50.920000,52,0.99,core,23
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.00040140764452100157,0.00014887787116170327,-11.86532488175306,2023-05-15 19:53:50.920000,52,0.99,half_light,12499
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.00040140764452100157,0.00014887787116170327,-11.86532488175306,2023-05-15 19:53:50.920000,52,0.99,twice_half_light_radius,49997
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.00024398128509248553,0.00011836562740587774,-13.741107410693742,2023-05-15 19:53:50.920000,56,0.99,core,47
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.00024398128509248553,0.00011836562740587774,-13.741107410693742,2023-05-15 19:53:50.920000,56,0.99,half_light,49995
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.00024398128509248553,0.00011836562740587774,-13.741107410693742,2023-05-15 19:53:50.920000,56,0.99,twice_half_light_radius,99995
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0001679592385735694,8.319396420325084e-05,-5.785780833592693,2023-05-15 19:53:50.920000,60,0.99,core,97
NGC_6558,LBAND,1284000000.0,18:10:17.60 -31:45:50.00,0.0001679592385735694,8.319396420325084e-05,-5.785780833592693,2023-05-15 19:53:50.920000,60,0.99,half_light,74997
